,cuid,name,curr_plans,talktime,data,sms,Broadband,speed,plan_satisfaction,date_of_pur,ph_no,email_Id,income,door_no,street,city,zipcode,state,area,contact_preference
1613,641024,,199,,3,,0,0,5,2002-08-03 04:44:39,4857699866,,5.5,,,,,,,call
1614,442349,,299,,5,,0,0,3,2017-05-24 15:24:59,9435747798,,7.5,,,,,,,call
1615,198438,,999,,15,,90,50,8,2018-08-06 01:13:03,4356484793,,4.6,,,,,,,call
1616,974718,,299,,5,,0,0,3,2001-12-27 19:20:32,7664973733,,3.5,,,,,,,Email
1617,150900,,299,,5,,0,0,10,2011-02-12 11:40:09,6885576854,,15.0,,,,,,,call
1618,959765,,999,,15,,90,50,9,2013-11-26 20:54:47,5746697557,,10.0,,,,,,,Email
1619,865917,,1299,,20,,150,100,5,2014-03-03 17:34:54,5764333999,,10.0,,,,,,,call
1620,542873,,299,,5,,0,0,5,2010-11-30 05:20:22,8899573775,,4.6,,,,,,,Email
1621,602579,,499,,8,,0,0,4,2013-02-12 15:27:58,3938533835,,21.0,,,,,,,Email
1622,731993,,499,,8,,0,0,10,2014-01-03 09:38:27,9668535936,,21.0,,,,,,,WhatsApp
1623,270083,,199,,3,,0,0,7,2018-09-09 12:34:28,7344567558,,10.0,,,,,,,call
1624,933781,,499,,8,,0,0,5,2016-05-17 11:58:53,6887836846,,10.0,,,,,,,WhatsApp
1625,965465,,499,,8,,0,0,7,2015-04-18 13:51:14,3579357784,,5.5,,,,,,,call
1626,963050,,299,,5,,0,0,6,2010-05-10 14:05:37,5566557795,,21.0,,,,,,,call
1627,136358,,499,,8,,0,0,10,2000-09-10 06:28:32,4864683848,,3.5,,,,,,,call
1628,708936,,1299,,20,,150,100,7,2017-04-01 03:12:33,7573687355,,0.0,,,,,,,call
1629,631423,,1499,,27,,250,150,2,2021-06-02 18:40:15,4777358748,,10.0,,,,,,,call
1630,701315,,199,,3,,0,0,2,2019-09-22 13:09:10,5397853797,,21.0,,,,,,,Email
1631,992000,,499,,8,,0,0,3,2015-10-13 03:11:17,4455663987,,10.0,,,,,,,WhatsApp
1632,182709,,1299,,20,,150,100,6,2003-10-02 04:36:24,6445367658,,5.5,,,,,,,call
1633,645332,,299,,5,,0,0,3,2012-12-17 07:24:17,6863486563,,15.0,,,,,,,WhatsApp
1634,234405,,999,,15,,90,50,2,2006-09-19 11:27:27,3764375797,,4.6,,,,,,,WhatsApp
1635,889897,,699,,12,,50,30,2,2015-06-13 21:55:46,9668738639,,15.0,,,,,,,WhatsApp
1636,312295,,999,,15,,90,50,3,2010-09-21 20:06:00,4677544388,,0.0,,,,,,,WhatsApp
1637,714916,,199,,3,,0,0,5,2009-10-14 10:50:21,3653455733,,4.6,,,,,,,Email
1638,409300,,1499,,27,,250,150,5,2011-05-11 08:45:32,5654974578,,0.0,,,,,,,call
1639,746529,,699,,12,,50,30,4,2001-10-14 19:05:02,5775457838,,3.5,,,,,,,WhatsApp
1640,956174,,1299,,20,,150,100,6,2003-01-26 19:46:34,5838633797,,5.5,,,,,,,WhatsApp
1641,682189,,299,,5,,0,0,8,2018-05-10 13:54:17,6847756736,,10.0,,,,,,,Email
1642,950349,,199,,3,,0,0,3,2007-07-16 01:43:19,7687868666,,15.0,,,,,,,call
1643,204962,,699,,12,,50,30,4,2019-01-09 21:42:11,8586466576,,7.5,,,,,,,WhatsApp
1644,814368,,1299,,20,,150,100,10,2001-01-22 19:48:10,4387657856,,5.5,,,,,,,call
1645,752190,,199,,3,,0,0,6,2009-07-03 13:37:16,7859773434,,3.5,,,,,,,WhatsApp
1646,387039,,1499,,27,,250,150,6,2007-01-15 08:08:03,3654364853,,3.5,,,,,,,WhatsApp
1647,468136,,199,,3,,0,0,9,2012-07-18 11:47:58,6977877637,,4.6,,,,,,,WhatsApp
1648,609976,,299,,5,,0,0,6,2021-02-21 11:47:43,3539639538,,3.5,,,,,,,WhatsApp
1649,418040,,199,,3,,0,0,6,2020-01-13 10:06:03,3834399574,,5.5,,,,,,,WhatsApp
1650,368666,,199,,3,,0,0,1,2016-07-07 11:14:56,9356693689,,0.0,,,,,,,Email
1651,907563,,199,,3,,0,0,5,2007-07-11 02:38:25,7897588884,,0.0,,,,,,,WhatsApp
1652,373902,,999,,15,,90,50,5,2001-09-19 02:44:49,3879449659,,5.5,,,,,,,call
1653,832223,,299,,5,,0,0,10,2014-03-03 18:36:12,6768993588,,4.6,,,,,,,call
1654,600611,,299,,5,,0,0,2,2004-04-16 11:20:15,9835459765,,10.0,,,,,,,call
1655,767925,,499,,8,,0,0,5,2006-05-24 09:11:45,4547497648,,3.5,,,,,,,Email
1656,299104,,1499,,27,,250,150,10,2001-08-23 02:13:44,8776499934,,0.0,,,,,,,WhatsApp
1657,100096,,1499,,27,,250,150,1,2002-10-06 05:54:29,3484377996,,7.5,,,,,,,call
1658,491796,,1499,,27,,250,150,1,2008-07-25 14:52:52,5688334945,,7.5,,,,,,,WhatsApp
1659,162203,,999,,15,,90,50,3,2010-06-05 19:39:05,7347936948,,15.0,,,,,,,Email
1660,231590,,1499,,27,,250,150,6,2000-07-15 02:21:52,5383586549,,5.5,,,,,,,Email
1661,906876,,699,,12,,50,30,10,2020-05-08 12:53:10,4663385899,,4.6,,,,,,,WhatsApp
1662,576276,,499,,8,,0,0,1,2009-01-28 12:59:48,5498435444,,10.0,,,,,,,Email
1663,959653,,499,,8,,0,0,4,2019-09-06 17:29:22,5477864999,,21.0,,,,,,,WhatsApp
1664,471754,,299,,5,,0,0,7,2003-02-10 20:35:44,7957577883,,5.5,,,,,,,Email
1665,575824,,699,,12,,50,30,4,2016-01-02 02:42:30,5965859434,,3.5,,,,,,,WhatsApp
1666,150726,,699,,12,,50,30,3,2006-10-26 01:23:14,3555598867,,10.0,,,,,,,call
1667,985477,,1299,,20,,150,100,9,2010-10-08 20:37:05,6593483869,,10.0,,,,,,,WhatsApp
1668,316657,,299,,5,,0,0,5,2006-08-24 06:48:36,8457469597,,0.0,,,,,,,WhatsApp
1669,462289,,499,,8,,0,0,7,2012-02-13 06:20:41,4986499399,,15.0,,,,,,,WhatsApp
1670,613928,,1499,,27,,250,150,7,2009-08-07 13:42:17,6593863579,,7.5,,,,,,,WhatsApp
1671,315640,,199,,3,,0,0,8,2011-12-03 18:30:04,8346956585,,15.0,,,,,,,WhatsApp
1672,333514,,299,,5,,0,0,3,2007-02-03 05:29:36,8856965556,,21.0,,,,,,,WhatsApp
1673,419148,,699,,12,,50,30,9,2016-07-02 21:17:58,3959498398,,7.5,,,,,,,WhatsApp
1674,688018,,1299,,20,,150,100,10,2013-05-28 19:06:17,8389335667,,21.0,,,,,,,call
1675,697783,,1499,,27,,250,150,10,2018-03-18 01:32:12,9674639343,,21.0,,,,,,,WhatsApp
1676,287246,,199,,3,,0,0,2,2020-04-07 08:26:13,8348943885,,0.0,,,,,,,Email
1677,518217,,1299,,20,,150,100,4,2000-11-06 12:47:44,8436479955,,10.0,,,,,,,Email
1678,413798,,699,,12,,50,30,3,2006-04-02 06:29:35,9936378543,,5.5,,,,,,,Email
1679,381153,,699,,12,,50,30,3,2005-02-16 10:02:52,3866479795,,7.5,,,,,,,call
1680,382325,,499,,8,,0,0,9,2011-10-30 09:27:25,4365969458,,7.5,,,,,,,Email
1681,597185,,299,,5,,0,0,4,2020-01-29 18:53:18,5584797754,,21.0,,,,,,,call
1682,319862,,199,,3,,0,0,9,2004-09-12 06:49:44,8863335658,,0.0,,,,,,,Email
1683,566707,,499,,8,,0,0,4,2006-05-23 20:22:03,3573554954,,4.6,,,,,,,call
1684,382714,,299,,5,,0,0,2,2007-05-02 18:09:38,8797765637,,21.0,,,,,,,WhatsApp
1685,147910,,299,,5,,0,0,5,2008-12-24 09:15:40,6888499586,,15.0,,,,,,,WhatsApp
1686,488046,,299,,5,,0,0,4,2021-11-09 12:29:53,5736797959,,7.5,,,,,,,WhatsApp
1687,114206,,299,,5,,0,0,1,2007-06-26 16:34:54,4668996447,,7.5,,,,,,,Email
1688,663026,,1499,,27,,250,150,7,2007-02-24 22:09:32,4589853767,,3.5,,,,,,,call
1689,747958,,1299,,20,,150,100,5,2010-09-23 07:13:50,4496854594,,0.0,,,,,,,WhatsApp
1690,353540,,499,,8,,0,0,6,2003-11-03 17:55:11,4354793435,,4.6,,,,,,,Email
1691,809806,,1299,,20,,150,100,6,2009-03-19 11:21:44,8486637858,,5.5,,,,,,,WhatsApp
1692,768961,,999,,15,,90,50,5,2009-06-05 09:18:27,8536783866,,0.0,,,,,,,call
1693,130015,,1499,,27,,250,150,9,2021-04-15 22:32:21,9889547783,,5.5,,,,,,,WhatsApp
1694,995093,,499,,8,,0,0,4,2011-08-19 02:40:30,5556939878,,0.0,,,,,,,WhatsApp
1695,734868,,299,,5,,0,0,2,2005-08-28 22:27:38,4435677635,,3.5,,,,,,,WhatsApp
1696,821119,,699,,12,,50,30,2,2013-02-28 17:38:28,4437579849,,10.0,,,,,,,Email
1697,700021,,299,,5,,0,0,2,2001-04-10 04:43:49,9485755994,,15.0,,,,,,,WhatsApp
1698,276498,,299,,5,,0,0,4,2010-06-06 06:14:25,3335356935,,3.5,,,,,,,call
1699,396446,,199,,3,,0,0,4,2008-02-09 05:36:08,4996577558,,3.5,,,,,,,WhatsApp
1700,456435,,1499,,27,,250,150,8,2009-03-23 20:42:57,6344848357,,4.6,,,,,,,call
1701,665160,,299,,5,,0,0,10,2001-10-11 07:08:09,3695975669,,7.5,,,,,,,WhatsApp
1702,685701,,999,,15,,90,50,9,2014-11-27 22:32:08,7449589598,,21.0,,,,,,,WhatsApp
1703,869330,,199,,3,,0,0,4,2011-04-09 06:56:06,6697545455,,4.6,,,,,,,WhatsApp
1704,879619,,999,,15,,90,50,9,2012-03-23 17:46:21,4774659365,,21.0,,,,,,,Email
1705,209706,,1299,,20,,150,100,3,2011-04-15 12:07:55,9793964464,,15.0,,,,,,,WhatsApp
1706,647116,,1499,,27,,250,150,6,2005-11-26 10:06:55,8775599964,,3.5,,,,,,,call
1707,136181,,299,,5,,0,0,1,2010-12-01 11:02:41,9344759934,,4.6,,,,,,,WhatsApp
1708,454728,,199,,3,,0,0,10,2012-06-26 09:52:48,7899598684,,10.0,,,,,,,WhatsApp
1709,551448,,499,,8,,0,0,5,2000-02-19 04:33:38,8388944597,,0.0,,,,,,,call
1710,993111,,699,,12,,50,30,5,2019-08-15 16:46:11,5447969645,,3.5,,,,,,,WhatsApp
1711,858810,,999,,15,,90,50,10,2018-07-07 00:10:31,4544948568,,21.0,,,,,,,call
1712,891438,,1299,,20,,150,100,10,2021-11-02 21:26:09,8887853939,,10.0,,,,,,,WhatsApp
1713,103423,,299,,5,,0,0,7,2003-08-19 10:32:52,6554544688,,15.0,,,,,,,Email
1714,982900,,199,,3,,0,0,3,2018-05-30 11:27:22,6476965565,,10.0,,,,,,,call
1715,616512,,1499,,27,,250,150,9,2021-08-05 10:18:41,3795685795,,3.5,,,,,,,Email
1716,133048,,1299,,20,,150,100,2,2018-01-02 22:14:11,6598565995,,10.0,,,,,,,call
1717,793440,,999,,15,,90,50,4,2007-09-05 09:48:31,5893799644,,21.0,,,,,,,Email
1718,267456,,199,,3,,0,0,5,2019-10-29 12:23:31,9744457675,,21.0,,,,,,,call
1719,688015,,299,,5,,0,0,3,2010-08-01 02:54:26,8885536488,,4.6,,,,,,,WhatsApp
1720,217131,,199,,3,,0,0,7,2002-01-02 01:09:03,3454799744,,10.0,,,,,,,call
1721,654067,,699,,12,,50,30,10,2017-07-05 10:27:37,5963359634,,7.5,,,,,,,call
1722,570304,,699,,12,,50,30,6,2013-01-30 19:02:53,6543343966,,15.0,,,,,,,Email
1723,775044,,199,,3,,0,0,3,2008-02-01 21:53:03,6877839395,,10.0,,,,,,,call
1724,971060,,499,,8,,0,0,10,2010-02-24 19:19:37,4535887535,,3.5,,,,,,,Email
1725,426717,,499,,8,,0,0,8,2006-06-18 06:53:19,9833576645,,0.0,,,,,,,WhatsApp
1726,168937,,299,,5,,0,0,7,2001-01-21 07:50:53,3844385546,,4.6,,,,,,,call
1727,802677,,199,,3,,0,0,6,2016-12-12 01:18:18,6466985655,,3.5,,,,,,,WhatsApp
1728,715994,,199,,3,,0,0,2,2011-10-15 10:38:27,7944447347,,3.5,,,,,,,call
1729,991462,,499,,8,,0,0,7,2014-12-04 01:36:19,9785434563,,5.5,,,,,,,WhatsApp
1730,823382,,1299,,20,,150,100,4,2019-02-09 18:47:05,3666953979,,15.0,,,,,,,WhatsApp
1731,807842,,499,,8,,0,0,8,2012-07-06 14:07:48,9463894373,,4.6,,,,,,,call
1732,294888,,299,,5,,0,0,10,2003-02-02 11:03:52,3558344953,,3.5,,,,,,,call
1733,772654,,999,,15,,90,50,4,2015-12-19 21:34:00,6976884546,,5.5,,,,,,,Email
1734,362286,,199,,3,,0,0,1,2000-02-25 07:03:05,8835977589,,15.0,,,,,,,WhatsApp
1735,202846,,699,,12,,50,30,5,2019-12-14 09:38:43,9449365985,,10.0,,,,,,,call
1736,258829,,199,,3,,0,0,5,2000-06-08 01:02:31,5768457549,,5.5,,,,,,,Email
1737,144398,,299,,5,,0,0,1,2018-04-04 15:28:59,3437736573,,7.5,,,,,,,Email
1738,936555,,1499,,27,,250,150,5,2011-02-22 00:48:10,3844538579,,7.5,,,,,,,WhatsApp
1739,400762,,499,,8,,0,0,7,2002-08-28 01:03:28,4679746897,,7.5,,,,,,,call
1740,164888,,199,,3,,0,0,10,2019-02-27 04:51:49,9794986568,,15.0,,,,,,,WhatsApp
1741,670437,,1299,,20,,150,100,9,2019-09-08 07:06:45,3839653663,,15.0,,,,,,,WhatsApp
1742,893779,,699,,12,,50,30,3,2004-02-12 18:41:54,9446537599,,15.0,,,,,,,call
1743,792552,,1499,,27,,250,150,8,2006-12-18 00:24:11,7373538983,,3.5,,,,,,,call
1744,755550,,199,,3,,0,0,8,2018-10-15 13:16:05,3574644465,,15.0,,,,,,,Email
1745,709140,,1299,,20,,150,100,5,2011-03-28 01:28:24,9693797496,,5.5,,,,,,,Email
1746,140798,,199,,3,,0,0,2,2015-04-16 12:33:20,5997634434,,10.0,,,,,,,call
1747,152284,,699,,12,,50,30,4,2002-07-23 04:01:41,7463436688,,5.5,,,,,,,call
1748,657884,,299,,5,,0,0,8,2000-03-31 02:46:05,4637333773,,3.5,,,,,,,WhatsApp
1749,778816,,1499,,27,,250,150,7,2009-05-21 06:22:05,9494696984,,21.0,,,,,,,call
1750,757935,,1499,,27,,250,150,10,2016-12-02 06:12:26,3655546687,,7.5,,,,,,,call
1751,629149,,1299,,20,,150,100,4,2008-06-18 17:53:38,7754387653,,4.6,,,,,,,Email
1752,150244,,199,,3,,0,0,2,2003-02-04 00:13:46,8845743437,,7.5,,,,,,,Email
1753,377350,,1499,,27,,250,150,6,2013-08-01 18:11:07,7748697896,,15.0,,,,,,,call
1754,130388,,199,,3,,0,0,6,2016-05-16 03:56:49,9354496335,,5.5,,,,,,,call
1755,748717,,1299,,20,,150,100,3,2012-06-09 09:08:23,9855657987,,15.0,,,,,,,WhatsApp
1756,633419,,199,,3,,0,0,1,2004-06-20 11:27:04,4857465356,,4.6,,,,,,,WhatsApp
1757,557206,,699,,12,,50,30,3,2003-02-20 21:20:33,9674487345,,3.5,,,,,,,call
1758,830796,,299,,5,,0,0,5,2011-03-10 13:31:50,3353843393,,0.0,,,,,,,call
1759,373630,,1299,,20,,150,100,2,2003-04-08 00:56:15,6946579345,,4.6,,,,,,,call
1760,321192,,699,,12,,50,30,5,2019-07-27 06:17:38,4983387345,,21.0,,,,,,,WhatsApp
1761,858377,,1499,,27,,250,150,3,2006-12-15 12:24:51,9364856686,,5.5,,,,,,,call
1762,416408,,1299,,20,,150,100,1,2020-04-19 12:13:15,5955637848,,3.5,,,,,,,Email
1763,456142,,299,,5,,0,0,5,2021-03-31 20:45:31,7654734876,,7.5,,,,,,,Email
1764,284889,,299,,5,,0,0,2,2007-07-20 17:19:26,9693787796,,15.0,,,,,,,WhatsApp
1765,975100,,199,,3,,0,0,6,2012-05-26 20:11:19,6378965756,,15.0,,,,,,,call
1766,477889,,699,,12,,50,30,10,2000-06-08 21:10:32,4489864765,,4.6,,,,,,,Email
1767,734755,,199,,3,,0,0,5,2018-08-08 04:05:24,8465755774,,5.5,,,,,,,call
1768,701839,,1499,,27,,250,150,1,2008-06-26 14:40:56,9885975468,,3.5,,,,,,,WhatsApp
1769,356383,,699,,12,,50,30,3,2019-12-25 04:19:33,3934849699,,21.0,,,,,,,WhatsApp
1770,819433,,499,,8,,0,0,8,2009-11-28 23:46:48,4597976364,,15.0,,,,,,,Email
1771,736966,,999,,15,,90,50,4,2004-04-09 05:39:50,3589364435,,0.0,,,,,,,WhatsApp
1772,659033,,199,,3,,0,0,10,2021-07-21 08:40:16,7498537837,,0.0,,,,,,,call
1773,110877,,1299,,20,,150,100,1,2013-03-19 16:03:57,5667446839,,0.0,,,,,,,Email
1774,241491,,499,,8,,0,0,8,2021-09-17 05:57:35,3833338345,,7.5,,,,,,,Email
1775,627929,,499,,8,,0,0,8,2011-02-09 03:38:46,6474877354,,15.0,,,,,,,Email
1776,620106,,699,,12,,50,30,10,2011-01-29 01:12:53,3586767999,,0.0,,,,,,,call
1777,383313,,199,,3,,0,0,8,2020-06-04 12:59:42,3537589894,,0.0,,,,,,,call
1778,577707,,499,,8,,0,0,9,2009-05-19 15:38:01,4986763867,,7.5,,,,,,,WhatsApp
1779,421424,,199,,3,,0,0,9,2006-12-18 09:18:24,7553586736,,0.0,,,,,,,Email
1780,940211,,299,,5,,0,0,10,2009-07-29 07:58:05,8847853876,,5.5,,,,,,,Email
1781,640312,,199,,3,,0,0,3,2014-09-04 15:11:48,7685736694,,10.0,,,,,,,call
1782,343275,,499,,8,,0,0,8,2007-09-09 11:26:13,5765978378,,0.0,,,,,,,Email
1783,638031,,1499,,27,,250,150,8,2018-09-17 01:44:48,4487948836,,10.0,,,,,,,Email
1784,360996,,199,,3,,0,0,2,2017-01-26 01:38:16,9646675874,,15.0,,,,,,,Email
1785,741937,,199,,3,,0,0,2,2020-02-16 13:48:12,8866445869,,10.0,,,,,,,call
1786,470226,,1499,,27,,250,150,10,2021-12-29 20:37:04,3355359949,,7.5,,,,,,,WhatsApp
1787,539295,,199,,3,,0,0,7,2007-05-14 16:49:40,3745653485,,4.6,,,,,,,Email
1788,748390,,999,,15,,90,50,6,2009-09-11 16:08:34,5944533339,,5.5,,,,,,,WhatsApp
1789,464753,,699,,12,,50,30,3,2016-11-22 11:09:18,7784468354,,10.0,,,,,,,call
1790,403049,,199,,3,,0,0,4,2009-02-28 11:25:17,8643783437,,5.5,,,,,,,Email
1791,150283,,499,,8,,0,0,4,2016-01-19 06:34:07,7679546399,,0.0,,,,,,,Email
1792,514595,,1499,,27,,250,150,10,2019-05-08 05:26:27,3768356774,,7.5,,,,,,,call
1793,465395,,299,,5,,0,0,9,2002-12-17 00:57:44,7765658779,,0.0,,,,,,,Email
1794,668502,,699,,12,,50,30,7,2004-08-23 17:12:35,8975484857,,10.0,,,,,,,WhatsApp
1795,351894,,499,,8,,0,0,2,2016-08-15 14:18:00,6676737337,,3.5,,,,,,,call
1796,453065,,999,,15,,90,50,8,2014-07-01 06:57:51,7747869367,,0.0,,,,,,,WhatsApp
1797,348281,,199,,3,,0,0,6,2020-12-21 23:17:14,7439883933,,4.6,,,,,,,WhatsApp
1798,770241,,1499,,27,,250,150,7,2002-10-01 16:55:40,6337476995,,21.0,,,,,,,call
1799,936864,,299,,5,,0,0,10,2001-01-06 09:27:08,5749779638,,3.5,,,,,,,WhatsApp
1800,234739,,699,,12,,50,30,10,2009-05-09 16:32:15,3933469569,,4.6,,,,,,,call
1801,814291,,699,,12,,50,30,6,2003-03-10 18:08:41,6767553398,,0.0,,,,,,,WhatsApp
1802,895390,,499,,8,,0,0,6,2000-07-09 05:46:34,9753948555,,7.5,,,,,,,Email
1803,755230,,999,,15,,90,50,1,2013-03-23 04:37:43,4458649347,,7.5,,,,,,,Email
1804,225454,,999,,15,,90,50,4,2013-06-30 04:25:19,3435973398,,21.0,,,,,,,WhatsApp
1805,505333,,999,,15,,90,50,9,2008-10-28 22:55:58,6453779844,,7.5,,,,,,,call
1806,357077,,499,,8,,0,0,6,2001-08-24 07:55:46,3987534378,,7.5,,,,,,,WhatsApp
1807,792727,,1299,,20,,150,100,9,2018-02-04 11:53:59,9848764464,,21.0,,,,,,,WhatsApp
1808,821413,,1499,,27,,250,150,6,2007-10-15 12:20:21,7847795773,,7.5,,,,,,,Email
1809,435331,,699,,12,,50,30,7,2005-12-18 02:11:04,7777779787,,7.5,,,,,,,Email
1810,310103,,499,,8,,0,0,2,2009-03-06 10:24:17,9466788373,,15.0,,,,,,,call
1811,733245,,499,,8,,0,0,2,2011-02-15 23:05:10,3854498964,,3.5,,,,,,,WhatsApp
1812,796556,,499,,8,,0,0,4,2012-12-28 13:38:16,7668389558,,4.6,,,,,,,Email
1813,116454,,699,,12,,50,30,4,2008-09-28 05:27:10,8653745446,,5.5,,,,,,,Email
1814,234385,,499,,8,,0,0,1,2021-08-27 04:39:34,7687885537,,15.0,,,,,,,Email
1815,922261,,499,,8,,0,0,8,2020-10-08 02:36:59,4666934953,,5.5,,,,,,,WhatsApp
1816,654401,,699,,12,,50,30,9,2001-05-20 09:23:13,4948497854,,15.0,,,,,,,Email
1817,141566,,1499,,27,,250,150,8,2013-07-04 01:19:03,9645659495,,5.5,,,,,,,call
1818,442575,,699,,12,,50,30,9,2014-03-21 13:47:58,8473733469,,15.0,,,,,,,call
1819,527575,,299,,5,,0,0,10,2007-08-04 07:26:55,4375375739,,7.5,,,,,,,WhatsApp
1820,886410,,499,,8,,0,0,3,2016-11-29 16:23:59,8978677348,,0.0,,,,,,,call
1821,564425,,1499,,27,,250,150,7,2000-02-19 02:11:44,7369389546,,7.5,,,,,,,call
1822,752662,,299,,5,,0,0,3,2002-10-16 21:57:34,8834663657,,4.6,,,,,,,call
1823,490241,,299,,5,,0,0,9,2007-11-12 03:53:52,6867345753,,0.0,,,,,,,Email
1824,912912,,1299,,20,,150,100,4,2000-12-09 21:24:24,7593999655,,15.0,,,,,,,Email
1825,993418,,1299,,20,,150,100,1,2021-04-12 02:08:25,5863437396,,5.5,,,,,,,WhatsApp
1826,190242,,1299,,20,,150,100,3,2018-09-10 23:09:14,6799453567,,7.5,,,,,,,Email
1827,946414,,299,,5,,0,0,10,2001-02-24 08:20:47,6845669755,,4.6,,,,,,,WhatsApp
1828,455463,,699,,12,,50,30,10,2010-06-01 13:34:36,4844843487,,10.0,,,,,,,Email
1829,367346,,299,,5,,0,0,1,2016-12-09 19:52:24,6539787893,,3.5,,,,,,,call
1830,520939,,199,,3,,0,0,7,2002-07-02 19:29:12,6648795367,,15.0,,,,,,,call
1831,463407,,1299,,20,,150,100,1,2012-08-20 04:36:42,6687777359,,5.5,,,,,,,call
1832,646416,,299,,5,,0,0,9,2016-09-13 21:34:17,6335774644,,10.0,,,,,,,Email
1833,910644,,299,,5,,0,0,8,2006-07-17 16:57:55,8989668347,,15.0,,,,,,,call
1834,487753,,299,,5,,0,0,9,2019-12-17 19:13:14,6845837386,,5.5,,,,,,,WhatsApp
1835,519864,,299,,5,,0,0,3,2007-01-25 02:32:40,9469396644,,21.0,,,,,,,Email
1836,342434,,1299,,20,,150,100,6,2003-06-29 19:56:19,4595955657,,3.5,,,,,,,WhatsApp
1837,298595,,499,,8,,0,0,8,2011-11-10 01:42:36,7885647634,,21.0,,,,,,,call
1838,193635,,999,,15,,90,50,7,2014-10-31 14:32:00,8484995937,,5.5,,,,,,,Email
1839,348996,,999,,15,,90,50,1,2014-01-30 02:19:33,4389843657,,21.0,,,,,,,WhatsApp
1840,338436,,299,,5,,0,0,3,2015-06-10 01:02:46,7758444874,,0.0,,,,,,,WhatsApp
1841,758342,,299,,5,,0,0,8,2000-06-28 03:53:34,6388733784,,21.0,,,,,,,WhatsApp
1842,336892,,199,,3,,0,0,8,2011-09-25 09:43:31,4865544855,,21.0,,,,,,,WhatsApp
1843,523103,,199,,3,,0,0,8,2021-07-11 09:00:46,8463999574,,5.5,,,,,,,Email
1844,648904,,1499,,27,,250,150,2,2012-09-27 07:58:39,8543454883,,0.0,,,,,,,Email
1845,507049,,1299,,20,,150,100,3,2012-05-02 00:50:14,6383839595,,15.0,,,,,,,Email
1846,258746,,199,,3,,0,0,2,2019-10-07 07:59:52,4458447747,,4.6,,,,,,,call
1847,986169,,1299,,20,,150,100,9,2014-03-04 00:01:29,7649949387,,5.5,,,,,,,call
1848,482288,,1499,,27,,250,150,9,2011-11-22 19:55:10,5369857596,,7.5,,,,,,,WhatsApp
1849,920762,,999,,15,,90,50,8,2007-02-01 20:34:29,7376665944,,10.0,,,,,,,call
1850,441986,,499,,8,,0,0,10,2011-12-07 18:07:16,6473443394,,10.0,,,,,,,Email
1851,901609,,199,,3,,0,0,5,2018-08-03 07:48:26,3948797398,,3.5,,,,,,,WhatsApp
1852,152545,,999,,15,,90,50,4,2008-03-01 10:12:37,8565957358,,15.0,,,,,,,call
1853,795120,,1499,,27,,250,150,2,2019-10-29 08:29:13,5977783468,,3.5,,,,,,,WhatsApp
1854,527112,,699,,12,,50,30,1,2004-07-18 03:18:17,3647568737,,21.0,,,,,,,WhatsApp
1855,568460,,699,,12,,50,30,8,2001-09-24 04:38:28,5334967949,,5.5,,,,,,,Email
1856,364076,,1499,,27,,250,150,9,2019-07-27 03:49:25,7867774633,,15.0,,,,,,,WhatsApp
1857,613642,,999,,15,,90,50,9,2002-08-24 06:23:47,4959746779,,15.0,,,,,,,Email
1858,833713,,1299,,20,,150,100,5,2003-06-29 21:31:24,3893399347,,4.6,,,,,,,WhatsApp
1859,759319,,299,,5,,0,0,3,2012-11-01 16:01:43,4747596487,,15.0,,,,,,,Email
1860,572208,,1299,,20,,150,100,3,2007-04-14 00:14:55,3458756833,,3.5,,,,,,,Email
1861,824147,,1499,,27,,250,150,1,2013-10-16 11:46:13,4953934966,,4.6,,,,,,,Email
1862,413422,,999,,15,,90,50,6,2017-06-04 14:19:11,8878563893,,4.6,,,,,,,WhatsApp
1863,320780,,999,,15,,90,50,9,2014-09-27 03:07:28,5789589498,,7.5,,,,,,,WhatsApp
1864,352861,,499,,8,,0,0,7,2010-12-28 21:01:07,9944433596,,3.5,,,,,,,Email
1865,117496,,1499,,27,,250,150,9,2021-09-04 17:02:54,7345664974,,0.0,,,,,,,Email
1866,792487,,699,,12,,50,30,4,2000-11-28 06:40:45,3686937999,,3.5,,,,,,,call
1867,677419,,699,,12,,50,30,8,2015-10-25 13:13:58,7733596638,,7.5,,,,,,,call
1868,518070,,1299,,20,,150,100,10,2013-02-12 16:54:22,9693668596,,21.0,,,,,,,WhatsApp
1869,268423,,299,,5,,0,0,5,2015-10-26 18:26:37,5855433539,,0.0,,,,,,,Email
1870,624152,,1499,,27,,250,150,1,2010-01-16 14:59:09,6574777577,,5.5,,,,,,,Email
1871,715757,,199,,3,,0,0,9,2001-07-12 19:15:31,9776948685,,10.0,,,,,,,call
1872,197524,,999,,15,,90,50,8,2009-09-13 11:07:58,6664957635,,4.6,,,,,,,WhatsApp
1873,324347,,199,,3,,0,0,3,2003-01-07 02:09:16,8555463646,,4.6,,,,,,,Email
1874,226067,,699,,12,,50,30,1,2012-06-30 09:26:50,8455693595,,7.5,,,,,,,Email
1875,991064,,699,,12,,50,30,5,2013-05-17 15:55:35,3893577783,,7.5,,,,,,,WhatsApp
1876,202270,,1499,,27,,250,150,7,2011-04-21 15:44:35,3547675988,,0.0,,,,,,,WhatsApp
1877,388839,,1499,,27,,250,150,10,2013-04-04 15:44:35,8679375693,,0.0,,,,,,,call
